Date_Time                    ,Test_Time(s),Step_Time(s),Cycle_Index,Step_Index,TC_Counter1,TC_Counter2,TC_Counter3,TC_Counter4,Current(A),Voltage(V),Power(W),Charge_Capacity(Ah),Discharge_Capacity(Ah),Mean_Voltage(V),Charge_Energy(Wh),Discharge_Energy(Wh),Charge_Time(s),Discharge_Time(s),V_Max_On_Cycle(V),Coulombic_Efficiency(%),mAh/g,Aux_Temperature_1(C),Aux_dT/dt_1(C)
2022/03/03 16:21:27,56442.7207,410.8594,1.00,20.00,6.00,0.00,0.00,0.00,-1.500107,3.701487,-5.552626559109,2.63983,3.998164,,20.68403,14.97157,15670.77,9654.592,,151.46,86.916609,34.75955,-0.06767988,
2022/03/03 16:51:27,58242.7631,1800.0036,1.00,21.00,6.00,0.00,0.00,0.00,0,3.753429,0,2.63983,3.998165,,20.68403,14.97157,15670.77,9654.594,,151.46,86.91663,35.02009,-0.06862044,
2022/03/03 17:00:55,58810.5983,300.0031,1.00,14.00,7.00,0.00,0.00,0.00,0,3.753963,0,2.63983,3.998165,,20.68403,14.97157,15670.77,9654.594,,151.46,86.91663,34.93326,-0.02923608,
2022/03/03 17:01:05,58820.6361,10.0031,1.00,15.00,7.00,0.00,0.00,0.00,-9.333995,3.527011,-32.921103038945,2.613956,3.998179,,20.5921,14.97162,15670.78,9664.606,,152.96,86.916935,35.15622,0.007904768,
2022/03/03 17:01:45,58860.6787,40.0026,1.00,16.00,7.00,0.00,0.00,0.00,0,3.736109,0,2.613949,3.998179,,20.59208,14.97162,15670.78,9664.609,,152.96,86.916935,35.11738,-0.01087904,
2022/03/03 17:01:55,58870.7207,10.003,1.00,17.00,7.00,0.00,0.00,0.00,1.864922,3.78299,7.05498127678,2.619119,3.998272,,20.6116,14.97197,15680.77,9664.651,,152.66,86.918957,35.22662,0.03658772,
2022/03/03 17:02:35,58910.7648,40.0033,1.00,18.00,7.00,0.00,0.00,0.00,0,3.744787,0,2.61912,3.998272,,20.61161,14.97197,15680.77,9664.651,,152.66,86.918957,35.32155,0.05166531,
2022/03/03 17:09:26,59321.7174,410.9098,1.00,20.00,7.00,0.00,0.00,0.00,-1.49994,3.633769,-5.45043547386,2.619133,4.169383,,20.61166,15.59914,15680.8,10075.34,,159.19,90.638761,35.06884,0.06930351,
2022/03/03 17:39:26,61121.7607,1800.003,1.00,21.00,7.00,0.00,0.00,0.00,0,3.691964,0,2.619133,4.169384,,20.61166,15.59915,15680.8,10075.34,,159.19,90.638783,34.96372,-0.06570816,
2022/03/03 17:49:10,61705.8391,300.0023,1.00,14.00,8.00,0.00,0.00,0.00,0,3.692319,0,2.619133,4.169384,,20.61166,15.59915,15680.8,10075.34,,159.19,90.638783,34.71737,-0.05419374,
2022/03/03 17:49:20,61715.8754,10.0021,1.00,15.00,8.00,0.00,0.00,0.00,-9.334088,3.466853,-32.359910985064,2.593275,4.169399,,20.52135,15.5992,15680.81,10085.35,,160.78,90.639109,35.06072,0.04588008,
2022/03/03 17:50:00,61755.9147,40.0023,1.00,16.00,8.00,0.00,0.00,0.00,0,3.673008,0,2.593267,4.169399,,20.52132,15.5992,15680.81,10085.35,,160.78,90.639109,35.32979,-0.01470089,
