HG2_600_1 - Time [s],HG2_600_2 - Power [W],HG2_600_3 - Time [s],HG2_600_4 - Energy [Wh],HG2_450_1 - Time [s],HG2_450_2 - Power [W],HG2_450_3 - Time [s],HG2_450_4 - Energy [Wh],Pack_1 - Time [s],Pack_2 - Power [W],Pack_3 - Time [s],Pack_4 - Energy [Wh]
34.02,-2.383687217,34.02,0.357927849,34.02,-2.530718391,34.02,0.380005641,34.02,-1353.934339,34.02,203.303018
34.03,-1.877673863,34.03,0.357933603,34.03,-1.993492999,34.03,0.380011751,34.03,-1066.518754,34.03,203.3062866
34.04,-1.854599986,34.04,0.357938692,34.04,-1.968995873,34.04,0.380017153,34.04,-1053.412792,34.04,203.309177
34.05,-1.952782752,34.05,0.35794404,34.05,-2.073234772,34.05,0.380022831,34.05,-1109.180603,34.05,203.3122146
34.06,-2.115876956,34.06,0.357949494,34.06,-2.246388992,34.06,0.380028621,34.06,-1201.818111,34.06,203.3153125
34.07,-3.741329173,34.07,0.357957394,34.07,-3.972102749,34.07,0.380037009,34.07,-2125.07497,34.07,203.3197999
34.08,-6.049888723,34.08,0.357971558,34.08,-6.423059429,34.08,0.380052047,34.08,-3436.336795,34.08,203.3278449
34.09,-5.82976511,34.09,0.357988151,34.09,-6.189358098,34.09,0.380069664,34.09,-3311.306583,34.09,203.33727
34.1,-5.313033049,34.1,0.358003656,34.1,-5.640752844,34.1,0.380086125,34.1,-3017.802772,34.1,203.3460766
34.11,-4.540259711,34.11,0.35801732,34.11,-4.820313113,34.11,0.380100631,34.11,-2578.867516,34.11,203.3538375
34.12,-3.731573805,34.12,0.358028751,34.12,-3.961745647,34.12,0.380112767,34.12,-2119.533921,34.12,203.3603305
34.13,-2.930309174,34.13,0.358037946,34.13,-3.111057216,34.13,0.38012253,34.13,-1664.415611,34.13,203.3655533
34.14,-2.146154389,34.14,0.358044934,34.14,-2.278534006,34.14,0.380129949,34.14,-1219.015693,34.14,203.3695227
34.15,-1.374990269,34.15,0.358049771,34.15,-1.459802753,34.15,0.380135084,34.15,-780.9944729,34.15,203.3722701
34.16,-0.283792932,34.16,0.358052342,34.16,-0.301297916,34.16,0.380137813,34.16,-161.1943851,34.16,203.3737302
34.17,-0.199095199,34.17,0.358053032,34.17,-0.211375838,34.17,0.380138546,34.17,-113.0860732,34.17,203.3741219
34.18,1.949120509,34.18,0.358050837,34.18,2.069346634,34.18,0.380136215,34.18,1107.100449,34.18,203.3728752
34.19,4.622485948,34.19,0.358041545,34.19,4.90761125,34.19,0.38012635,34.19,2625.572019,34.19,203.3675974
34.2,7.28087997,34.2,0.358024751,34.2,7.729980978,34.2,0.380108521,34.2,4135.539823,34.2,203.3580585
34.21,9.204086838,34.21,0.358001543,34.21,9.771815559,34.21,0.380083881,34.21,5227.921324,34.21,203.3448763
34.22,10.54721715,34.22,0.357973932,34.22,11.19779317,34.22,0.380054567,34.22,5990.819344,34.22,203.3291935
34.23,11.5150728,34.23,0.357943145,34.23,12.22534832,34.23,0.380021881,34.23,6540.561353,34.23,203.3117063
34.24,12.16994798,34.24,0.357910139,34.24,12.92061766,34.24,0.379986839,34.24,6912.530451,34.24,203.2929588
34.25,12.62210125,34.25,0.357875639,34.25,13.40066077,34.25,0.379950211,34.25,7169.353512,34.25,203.2733629
34.26,12.93616576,34.26,0.357840092,34.26,13.73409748,34.26,0.379912472,34.26,7347.742154,34.26,203.2531725
34.27,13.17089348,34.27,0.357803804,34.27,13.98330374,34.27,0.379873945,34.27,7481.067499,34.27,203.2325608
34.28,13.38941392,34.28,0.357766901,34.28,14.215303,34.28,0.379834766,34.28,7605.187104,34.28,203.2115997
34.29,13.60839124,34.29,0.35772939,34.29,14.44778733,34.29,0.379794941,34.29,7729.566222,34.29,203.1902933
34.3,13.84996332,34.3,0.357691242,34.3,14.70426012,34.3,0.37975444,34.3,7866.779164,34.3,203.1686256
34.31,14.10238612,34.31,0.357652403,34.31,14.97225293,34.31,0.379713206,34.31,8010.155318,34.31,203.1465651
34.32,14.36424636,34.32,0.35761285,34.32,15.2502653,34.32,0.379671212,34.32,8158.891934,34.32,203.1240986
34.33,14.62093646,34.33,0.357572571,34.33,15.52278862,34.33,0.37962845,34.33,8304.691912,34.33,203.1012206
34.34,14.84331202,34.34,0.357531624,34.34,15.7588808,34.34,0.379584977,34.34,8431.001226,34.34,203.0779625
34.35,15.03992606,34.35,0.357490102,34.35,15.96762243,34.35,0.379540893,34.35,8542.678,34.35,203.0543779
34.36,15.22918023,34.36,0.357448049,34.36,16.16855022,34.36,0.379496246,34.36,8650.17437,34.36,203.0304916
34.37,15.41122545,34.37,0.357405477,34.37,16.3618244,34.37,0.379451048,34.37,8753.576056,34.37,203.0063107
34.38,15.57889137,34.38,0.35736242,34.38,16.53983233,34.38,0.379405335,34.38,8848.810298,34.38,202.9818545
34.39,15.74109979,34.39,0.357318909,34.39,16.71204613,34.39,0.379359141,34.39,8940.94468,34.39,202.9571404
34.4,15.89078062,34.4,0.357274962,34.4,16.87095961,34.4,0.379312483,34.4,9025.963392,34.4,202.9321787
34.41,16.04123403,34.41,0.357230603,34.41,17.03069333,34.41,0.379265388,34.41,9111.420929,34.41,202.9069825
34.42,16.22488227,34.42,0.357185788,34.42,17.2256694,34.42,0.379217808,34.42,9215.73313,34.42,202.8815274
34.43,16.43407612,34.43,0.357140417,34.43,17.4477668,34.43,0.379169639,34.43,9334.555236,34.43,202.8557571
34.44,16.66173149,34.44,0.357094438,34.44,17.68946446,34.44,0.379120824,34.44,9463.863487,34.44,202.8296409
34.45,16.89669768,34.45,0.357047813,34.45,17.9389239,34.45,0.379071323,34.45,9597.324284,34.45,202.8031579
34.46,17.11569727,34.46,0.357000551,34.46,18.17143187,34.46,0.379021146,34.46,9721.71605,34.46,202.7763133
34.47,17.31935924,34.47,0.356952708,34.47,18.38765616,34.47,0.378970352,34.47,9837.396048,34.47,202.7491384
34.48,17.5129697,34.48,0.356904315,34.48,18.59320895,34.48,0.378918973,34.48,9947.366788,34.48,202.7216508
34.49,17.7028522,34.49,0.356855391,34.49,18.79480383,34.49,0.378867032,34.49,10055.22005,34.49,202.6938622
34.5,17.92326458,34.5,0.356805913,34.5,19.02881174,34.5,0.378814502,34.5,10180.41428,34.5,202.6657586
34.51,18.17911954,34.51,0.356755754,34.51,19.3004484,34.51,0.37876125,34.51,10325.7399,34.51,202.6372685
34.52,18.4013853,34.52,0.356704908,34.52,19.53642402,34.52,0.378707267,34.52,10451.98685,34.52,202.6083876
34.53,18.56792573,34.53,0.356653546,34.53,19.71323704,34.53,0.378652737,34.53,10546.58181,34.53,202.5792142
34.54,18.7298079,34.54,0.356601737,34.54,19.88510446,34.54,0.378597732,34.54,10638.53089,34.54,202.5497868
34.55,18.90406952,34.55,0.356549456,34.55,20.07011493,34.55,0.378542227,34.55,10737.51149,34.55,202.5200913
34.56,19.09309412,34.56,0.356496676,34.56,20.27079899,34.56,0.37848619,34.56,10844.87746,34.56,202.4901117
34.57,19.31201597,34.57,0.356443326,34.57,20.50322444,34.57,0.378429549,34.57,10969.22507,34.57,202.4598089
34.58,19.54722857,34.58,0.356389342,34.58,20.75294547,34.58,0.378372236,34.58,11102.82583,34.58,202.4291462
34.59,19.79401352,34.59,0.356334683,34.59,21.01495267,34.59,0.378314206,34.59,11242.99968,34.59,202.3981001
34.6,20.03562496,34.6,0.356279345,34.6,21.27146725,34.6,0.378255454,34.6,11380.23498,34.6,202.3666681
34.61,20.25369521,34.61,0.356223369,34.61,21.50298856,34.61,0.378196025,34.61,11504.09888,34.61,202.3348735
34.62,20.45806459,34.62,0.356166807,34.62,21.7199639,34.62,0.378135974,34.62,11620.18069,34.62,202.3027464
34.63,20.64699786,34.63,0.356109701,34.63,21.920551,34.63,0.378075346,34.63,11727.49479,34.63,202.2703099
34.64,20.82384579,34.64,0.356052087,34.64,22.10830731,34.64,0.378014179,34.64,11827.94441,34.64,202.2375856
34.65,20.99926309,34.65,0.355993988,34.65,22.29454474,34.65,0.377952495,34.65,11927.58144,34.65,202.2045851
34.66,21.16665799,34.66,0.355935407,34.66,22.47226494,34.66,0.377890302,34.66,12022.66174,34.66,202.1713114
34.67,21.31604117,34.67,0.355876388,34.67,22.6308624,34.67,0.377827642,34.67,12107.51139,34.67,202.1377883
34.68,21.46214327,34.68,0.355816964,34.68,22.78597641,34.68,0.377764553,34.68,12190.49738,34.68,202.1040357
34.69,21.61896197,34.69,0.355757126,34.69,22.95246803,34.69,0.377701023,34.69,12279.5704,34.69,202.0700473
34.7,21.79372682,34.7,0.35569682,34.7,23.13801278,34.7,0.377636998,34.7,12378.83684,34.7,202.0357937
34.71,21.98203663,34.71,0.355636012,34.71,23.33793795,34.71,0.377572439,34.71,12485.7968,34.71,202.0012551
34.72,22.1877547,34.72,0.355574653,34.72,23.55634518,34.72,0.377507295,34.72,12602.64467,34.72,201.9664027
34.73,22.38928651,34.73,0.355512721,34.73,23.77030792,34.73,0.377441543,34.73,12717.11474,34.73,201.9312255
34.74,22.55374409,34.74,0.355450283,34.74,23.94490961,34.74,0.377375254,34.74,12810.52664,34.74,201.8957607
34.75,22.69775793,34.75,0.35538742,34.75,24.09780655,34.75,0.377308513,34.75,12892.3265,34.75,201.8600544
34.76,22.84838555,34.76,0.355324152,34.76,24.25772522,34.76,0.377241343,34.76,12977.88299,34.76,201.8241185
34.77,22.99848263,34.77,0.355260465,34.77,24.41708063,34.77,0.377173727,34.77,13063.13814,34.77,201.7879441
34.78,23.15501833,34.78,0.355196355,34.78,24.58327179,34.78,0.377105663,34.78,13152.05041,34.78,201.7515297
34.79,23.3125796,34.79,0.355131805,34.79,24.7505518,34.79,0.377037131,34.79,13241.54521,34.79,201.7148651
34.8,23.44955369,34.8,0.355066835,34.8,24.89597475,34.8,0.376968154,34.8,13319.34649,34.8,201.6779625
34.81,23.55641224,34.81,0.355001539,34.81,25.00942458,34.81,0.37689883,34.81,13380.04215,34.81,201.6408743
34.82,23.65843671,34.82,0.354935959,34.82,25.11774215,34.82,0.376829205,34.82,13437.99205,34.82,201.6036245
34.83,23.77398759,34.83,0.354870073,34.83,25.24042047,34.83,0.376759255,34.83,13503.62495,34.83,201.5662015
34.84,23.89088593,34.84,0.354803864,34.84,25.36452936,34.84,0.376688962,34.84,13570.02321,34.84,201.5285945
34.85,24.01067174,34.85,0.354737325,34.85,25.49170383,34.85,0.376618319,34.85,13638.06155,34.85,201.4908007
34.86,24.12495947,34.86,0.35467046,34.86,25.61304108,34.86,0.376547329,34.86,13702.97698,34.86,201.4528212
34.87,24.19031478,34.87,0.354603332,34.87,25.68242765,34.87,0.376476061,34.87,13740.09879,34.87,201.4146927
34.88,24.2147346,34.88,0.354536097,34.88,25.70835375,34.88,0.376404678,34.88,13753.96925,34.88,201.3765029
34.89,24.25229937,34.89,0.354468796,34.89,25.74823559,34.89,0.376333226,34.89,13775.30604,34.89,201.3382761
34.9,24.34029746,34.9,0.354401306,34.9,25.8416616,34.9,0.376261573,34.9,13825.28896,34.9,201.2999417
34.91,24.4398709,34.91,0.354333546,34.91,25.94737696,34.91,0.376189634,34.91,13881.84667,34.91,201.2614542
34.92,24.51285823,34.92,0.354265547,34.92,26.02486631,34.92,0.37611744,34.92,13923.30348,34.92,201.2228306
34.93,24.56872381,34.93,0.35419737,34.93,26.0841778,34.93,0.376045059,34.93,13955.03513,34.93,201.1841064
34.94,24.62369737,34.94,0.354129044,34.94,26.14254226,34.94,0.375972518,34.94,13986.26011,34.94,201.1452971
34.95,24.67217577,34.95,0.354060572,34.95,26.19401091,34.95,0.375899822,34.95,14013.79584,34.95,201.1064049
34.96,24.70747903,34.96,0.353991983,34.96,26.23149176,34.96,0.375827002,34.96,14033.84809,34.96,201.0674462
34.97,24.72954361,34.97,0.353923316,34.97,26.25491733,34.97,0.3757541,34.97,14046.38077,34.97,201.0284434
34.98,24.73562211,34.98,0.353854609,34.98,26.26137077,34.98,0.375681155,34.98,14049.83336,34.98,200.989418
34.99,24.72044783,34.99,0.353785917,34.99,26.2452605,34.99,0.375608226,34.99,14041.21437,34.99,200.9504007
35,24.68912522,35,0.353717292,35,26.21200584,35,0.375535367,35,14023.42312,35,200.9114216
35.01,24.65732088,35.01,0.353648758,35.01,26.17823973,35.01,0.375462607,35.01,14005.35826,35.01,200.8724946
35.02,24.62482077,35.02,0.353580312,35.02,26.14373495,35.02,0.375389939,35.02,13986.8982,35.02,200.8336172
35.03,24.57698619,35.03,0.353511971,35.03,26.09294982,35.03,0.375317382,35.03,13959.72816,35.03,200.7947996
35.04,24.50534531,35.04,0.353443804,35.04,26.01688997,35.04,0.37524501,35.04,13919.03614,35.04,200.7560804
35.05,24.42954969,35.05,0.353375845,35.05,25.93641911,35.05,0.37517286,35.05,13875.98423,35.05,200.7174801
35.06,24.3711907,35.06,0.353308074,35.06,25.87446041,35.06,0.375100908,35.06,13842.83632,35.06,200.6789859
35.07,24.32140669,35.07,0.35324045,35.07,25.82160561,35.07,0.375029113,35.07,13814.559,35.07,200.6405754
35.08,24.25931037,35.08,0.353172974,35.08,25.75567905,35.08,0.374957476,35.08,13779.28829,35.08,200.6022494
35.09,24.18158581,35.09,0.353105699,35.09,25.67316026,35.09,0.37488605,35.09,13735.14074,35.09,200.564037
35.1,24.10765148,35.1,0.353038642,35.1,25.5946655,35.1,0.374814858,35.1,13693.14604,35.1,200.5259488
35.11,24.05871624,35.11,0.35297175,35.11,25.54271182,35.11,0.374743839,35.11,13665.35082,35.11,200.487954
35.12,24.01035056,35.12,0.352904989,35.12,25.49136283,35.12,0.37467296,35.12,13637.87912,35.12,200.4500338
35.13,23.93499698,35.13,0.352838397,35.13,25.41136128,35.13,0.37460226,35.13,13595.07829,35.13,200.4122092
35.14,23.83691141,35.14,0.352772049,35.14,25.30722557,35.14,0.37453182,35.14,13539.36568,35.14,200.374524
35.15,23.72600073,35.15,0.352705996,35.15,25.18947367,35.15,0.374461693,35.15,13476.36841,35.15,200.337006
35.16,23.60997549,35.16,0.352640258,35.16,25.06629174,35.16,0.374391901,35.16,13410.46608,35.16,200.2996668
35.17,23.48688544,35.17,0.352574853,35.17,24.93560922,35.17,0.374322461,35.17,13340.55093,35.17,200.2625165
35.18,23.35476169,35.18,0.352509803,35.18,24.79533577,35.18,0.374253398,35.18,13265.50464,35.18,200.2255678
35.19,23.21735865,35.19,0.352445128,35.19,24.64945741,35.19,0.374184734,35.19,13187.45971,35.19,200.1888327
35.2,23.08164499,35.2,0.352380835,35.2,24.50537263,35.2,0.374116475,35.2,13110.37436,35.2,200.1523143
35.21,22.95141982,35.21,0.35231691,35.21,24.36711487,35.21,0.374048608,35.21,13036.40646,35.21,200.116005
35.22,22.82524724,35.22,0.352253341,35.22,24.23315969,35.22,0.373981117,35.22,12964.74043,35.22,200.0798976
35.23,22.69568119,35.23,0.352190127,35.23,24.09560171,35.23,0.373914004,35.23,12891.14691,35.23,200.043992
35.24,22.56376401,35.24,0.352127274,35.24,23.95554758,35.24,0.373847274,35.24,12816.21796,35.24,200.0082915
35.25,22.4154147,35.25,0.352064806,35.25,23.79804776,35.25,0.373780953,35.25,12731.95555,35.25,199.9728096
35.26,22.24452255,35.26,0.352002787,35.26,23.61661459,35.26,0.373715109,35.26,12634.88881,35.26,199.9375832
35.27,22.0716981,35.27,0.351941251,35.27,23.43312994,35.27,0.373649777,35.27,12536.72452,35.27,199.9026306
35.28,21.94826037,35.28,0.351880131,35.28,23.3020783,35.28,0.373584887,35.28,12466.61189,35.28,199.8679147
35.29,21.8500799,35.29,0.35181931,35.29,23.19784183,35.29,0.373520314,35.29,12410.84538,35.29,199.8333679
35.3,21.74366497,35.3,0.351758761,35.3,23.084863,35.3,0.37345603,35.3,12350.40171,35.3,199.7989761
35.31,21.60202616,35.31,0.351698563,35.31,22.93448759,35.31,0.373392119,35.31,12269.95086,35.31,199.7647837
35.32,21.44203305,35.32,0.351638787,35.32,22.76462575,35.32,0.373328656,35.32,12179.07478,35.32,199.7308312
35.33,21.264133,35.33,0.351579481,35.33,22.57575242,35.33,0.373265692,35.33,12078.02754,35.33,199.6971453
35.34,21.07527534,35.34,0.351520689,35.34,22.37524559,35.34,0.373203273,35.34,11970.75639,35.34,199.6637511
35.35,20.8888398,35.35,0.351462421,35.35,22.1773103,35.35,0.373141411,35.35,11864.86101,35.35,199.6306549
35.36,20.71992061,35.36,0.351404646,35.36,21.99797178,35.36,0.373080073,35.36,11768.9149,35.36,199.5978391
35.37,20.56247211,35.37,0.351347322,35.37,21.83081151,35.37,0.373019213,35.37,11679.48416,35.37,199.5652788
35.38,20.40726914,35.38,0.35129043,35.38,21.66603527,35.38,0.372958812,35.38,11591.32887,35.38,199.5329642
35.39,20.24901122,35.39,0.351233973,35.39,21.49801565,35.39,0.372898872,35.39,11501.43837,35.39,199.5008968
35.4,20.09026331,35.4,0.351177958,35.4,21.32947581,35.4,0.372839402,35.4,11411.26956,35.4,199.4690803
35.41,19.94484748,35.41,0.351122366,35.41,21.17509041,35.41,0.372780381,35.41,11328.67337,35.41,199.4375039
35.42,19.80281459,35.42,0.351067171,35.42,21.02429661,35.42,0.372721781,35.42,11247.99869,35.42,199.406153
35.43,19.65700224,35.43,0.351012374,35.43,20.86949023,35.43,0.372663604,35.43,11165.17727,35.43,199.3750284
35.44,19.50481849,35.44,0.350957991,35.44,20.70791944,35.44,0.372605868,35.44,11078.7369,35.44,199.3441392
35.45,19.34339367,35.45,0.350904044,35.45,20.53653758,35.45,0.372548593,35.45,10987.0476,35.45,199.3134971
35.46,19.16182932,35.46,0.35085057,35.46,20.34377393,35.46,0.372491821,35.46,10883.91905,35.46,199.283124
35.47,18.96304592,35.47,0.350797631,35.47,20.13272912,35.47,0.372435616,35.47,10771.01008,35.47,199.2530546
35.48,18.76341052,35.48,0.350745249,35.48,19.92077977,35.48,0.372380002,35.48,10657.61718,35.48,199.2233011
35.49,18.57591134,35.49,0.350693404,35.49,19.72171521,35.49,0.37232496,35.49,10551.11764,35.49,199.1938537
35.5,18.39905063,35.5,0.350642064,35.5,19.53394534,35.5,0.372270453,35.5,10450.66076,35.5,199.1646926
35.51,18.22475572,35.51,0.350591209,35.51,19.34889953,35.51,0.372216461,35.51,10351.66125,35.51,199.1358065
35.52,18.0439606,35.52,0.350540847,35.52,19.15695257,35.52,0.372162993,35.52,10248.96962,35.52,199.1072013
35.53,17.86183185,35.53,0.350490991,35.53,18.9635897,35.53,0.372110061,35.53,10145.52049,35.53,199.0788828
35.54,17.68754894,35.54,0.350441633,35.54,18.77855663,35.54,0.372057659,35.54,10046.5278,35.54,199.0508478
35.55,17.52322973,35.55,0.350392742,35.55,18.60410184,35.55,0.372005752,35.55,9953.194485,35.55,199.0230774
35.56,17.36158494,35.56,0.350344302,35.56,18.43248644,35.56,0.371954325,35.56,9861.380247,35.56,198.9955636
35.57,17.19180766,35.57,0.350296321,35.57,18.25223692,35.57,0.371903383,35.57,9764.946751,35.57,198.9683101
35.58,17.01397579,35.58,0.350248823,35.58,18.06343598,35.58,0.371852956,35.58,9663.938252,35.58,198.9413315
35.59,16.83009816,35.59,0.35020183,35.59,17.86821637,35.59,0.371803064,35.59,9559.495756,35.59,198.9146392
35.6,16.6489108,35.6,0.350155344,35.6,17.67585297,35.6,0.371753711,35.6,9456.581337,35.6,198.8882353
35.61,16.46903928,35.61,0.35010936,35.61,17.48488656,35.61,0.37170489,35.61,9354.414309,35.61,198.8621163
35.62,16.29177313,35.62,0.350063872,35.62,17.29668624,35.62,0.371656597,35.62,9253.72714,35.62,198.8362793
35.63,16.12053342,35.63,0.350018867,35.63,17.11488408,35.63,0.371608816,35.63,9156.462982,35.63,198.8107167
35.64,15.94777278,35.64,0.349974339,35.64,16.93146717,35.64,0.371561541,35.64,9058.334938,35.64,198.7854244
35.65,15.75011595,35.65,0.34993032,35.65,16.72161843,35.65,0.371514807,35.65,8946.065861,35.65,198.7604217
35.66,15.52841494,35.66,0.34988689,35.66,16.4862424,35.66,0.371468699,35.66,8820.139683,35.66,198.7357537
35.67,15.30295345,35.67,0.349844085,35.67,16.24687395,35.67,0.371423253,35.67,8692.077561,35.67,198.7114404
35.68,15.09677846,35.68,0.349801888,35.68,16.02798162,35.68,0.371378453,35.68,8574.970167,35.68,198.6874724
35.69,14.91942221,35.69,0.349760215,35.69,15.83968564,35.69,0.37133421,35.69,8474.231815,35.69,198.6638022
35.7,14.75393414,35.7,0.349719015,35.7,15.66398989,35.7,0.371290468,35.7,8380.234593,35.7,198.6404006
35.71,14.58120526,35.71,0.349678279,35.71,15.48060671,35.71,0.37124722,35.71,8282.124589,35.71,198.6172624
35.72,14.39527508,35.72,0.349638045,35.72,15.28320794,35.72,0.371204503,35.72,8176.516247,35.72,198.5944094
35.73,14.2020295,35.73,0.349598338,35.73,15.07804254,35.73,0.371162348,35.73,8066.752759,35.73,198.5718561
35.74,14.00864859,35.74,0.349559171,35.74,14.87273346,35.74,0.371120765,35.74,7956.9124,35.74,198.5496091
35.75,13.81473721,35.75,0.34952054,35.75,14.66686118,35.75,0.371079751,35.75,7846.770733,35.75,198.5276668
35.76,13.6172953,35.76,0.349482453,35.76,14.45724062,35.76,0.371039315,35.76,7734.62373,35.76,198.5060333
35.77,13.41397229,35.77,0.349444922,35.77,14.24137619,35.77,0.370999469,35.77,7619.136259,35.77,198.484716
35.78,13.20813027,35.78,0.349407961,35.78,14.02283737,35.78,0.370960228,35.78,7502.217992,35.78,198.4637221
35.79,13.002729,35.79,0.349371572,35.79,13.80476649,35.79,0.370921594,35.79,7385.550071,35.79,198.4430529
35.8,12.79544238,35.8,0.349335756,35.8,13.58469396,35.8,0.370883568,35.8,7267.811271,35.8,198.4227091
35.81,12.58996778,35.81,0.349300513,35.81,13.36654524,35.81,0.370846152,35.81,7151.101702,35.81,198.4026914
35.82,12.38924778,35.82,0.349265835,35.82,13.15344437,35.82,0.370809336,35.82,7037.09274,35.82,198.3829945
35.83,12.20456376,35.83,0.349231693,35.83,12.95736862,35.83,0.370773087,35.83,6932.192213,35.83,198.3636015
35.84,12.0271158,35.84,0.349198051,35.84,12.76897527,35.84,0.37073737,35.84,6831.401772,35.84,198.344493
35.85,11.85110739,35.85,0.349164898,35.85,12.58211028,35.85,0.370702172,35.85,6731.428998,35.85,198.325662
35.86,11.65671182,35.86,0.349132259,35.86,12.37572395,35.86,0.37066752,35.86,6621.012315,35.86,198.3071232
35.87,11.45747739,35.87,0.34910017,35.87,12.1642003,35.87,0.370633451,35.87,6507.84716,35.87,198.2888964
35.88,11.26556286,35.88,0.349068627,35.88,11.96044805,35.88,0.370599963,35.88,6398.839705,35.88,198.27098
35.89,11.10183395,35.89,0.349037577,35.89,11.78661997,35.89,0.370566998,35.89,6305.841685,35.89,198.2533437
35.9,10.95311592,35.9,0.349006958,35.9,11.62872867,35.9,0.37053449,35.9,6221.36984,35.9,198.2359522
35.91,10.81112485,35.91,0.34897674,35.91,11.47797928,35.91,0.370502408,35.91,6140.718914,35.91,198.2187884
35.92,10.65978715,35.92,0.348946928,35.92,11.31730673,35.92,0.370470757,35.92,6054.759102,35.92,198.2018551
35.93,10.5010964,35.93,0.348917547,35.93,11.14882758,35.93,0.370439564,35.93,5964.622754,35.93,198.1851668
